symbol,entry_time,exit_time,entry_price,exit_price,qty,pnl_usd,pnl_pct,exit_reason,fg_at_entry,fg_at_exit
CAKEUSDT,2023-02-12 18:00:00+00:00,2023-02-12 21:00:00+00:00,4.287,4.216,3405.321220351194,-241.7778,-1.6562,trail_stop,50,50
BTCUSDT,2023-02-14 14:00:00+00:00,2023-02-16 21:00:00+00:00,22247.39,24537.04,0.6471550601703522,1481.7586,10.2918,trail_stop,50,62
BNBUSDT,2023-02-17 17:00:00+00:00,2023-02-19 07:00:00+00:00,311.3,314.3,48.62958659120724,145.8888,0.9637,trail_stop,61,60
CAKEUSDT,2023-02-17 17:00:00+00:00,2023-02-19 17:00:00+00:00,4.138,4.175,3658.383350856166,135.3602,0.8942,trail_stop,61,60
BNBUSDT,2023-02-20 04:00:00+00:00,2023-02-20 17:00:00+00:00,316.1,313.9,48.3360163800078,-106.3392,-0.696,trail_stop,58,58
ETHUSDT,2023-02-20 05:00:00+00:00,2023-02-21 08:00:00+00:00,1689.86,1675.68,9.041586153717152,-128.2097,-0.8391,trail_stop,58,60
BNBUSDT,2023-02-23 07:00:00+00:00,2023-02-23 11:00:00+00:00,312.9,307.0,48.45554590563312,-285.8877,-1.8856,ema_cross_down,56,56
BNBUSDT,2023-02-26 18:00:00+00:00,2023-02-27 05:00:00+00:00,307.8,305.7,48.79401057001619,-102.4674,-0.6823,trail_stop,51,50
ETHUSDT,2023-02-26 20:00:00+00:00,2023-02-27 16:00:00+00:00,1641.76,1637.49,9.14798536537069,-39.0619,-0.2601,trail_stop,51,50
BTCUSDT,2023-03-01 05:00:00+00:00,2023-03-01 19:00:00+00:00,23694.17,23355.14,0.6292747707735764,-213.343,-1.4309,trail_stop,50,50
ETHUSDT,2023-03-01 04:00:00+00:00,2023-03-02 12:00:00+00:00,1658.99,1634.99,9.010320612901465,-216.2477,-1.4467,trail_stop,50,51
ETHUSDT,2023-03-02 23:00:00+00:00,2023-03-03 01:00:00+00:00,1647.86,1552.79,8.940830187925492,-850.0047,-5.7693,ema_cross_down,51,50
BNBUSDT,2023-03-08 15:00:00+00:00,2023-03-08 22:00:00+00:00,292.7,287.4,48.88361486331351,-259.0832,-1.8107,trail_stop,50,50
CAKEUSDT,2023-03-16 07:00:00+00:00,2023-03-16 12:00:00+00:00,3.865,3.755,3668.4844737656103,-403.5333,-2.8461,trail_stop,52,52
ETHUSDT,2023-03-16 19:00:00+00:00,2023-03-17 14:00:00+00:00,1679.64,1711.13,8.32138187054784,262.0403,1.8748,trail_stop,52,51
CAKEUSDT,2023-03-19 18:00:00+00:00,2023-03-19 21:00:00+00:00,3.889,3.843,3627.653896271214,-166.8721,-1.1828,ema_cross_down,63,63
CAKEUSDT,2023-03-19 22:00:00+00:00,2023-03-19 23:00:00+00:00,3.866,3.833,3627.653896271214,-119.7126,-0.8536,ema_cross_down,63,63
BNBUSDT,2023-03-21 18:00:00+00:00,2023-03-22 00:00:00+00:00,337.2,332.2,41.21503786448985,-206.0752,-1.4828,trail_stop,68,62
BNBUSDT,2023-03-22 04:00:00+00:00,2023-03-22 09:00:00+00:00,337.3,329.6,40.790330519933555,-314.0855,-2.2828,ema_cross_down,62,62
ETHUSDT,2023-03-21 14:00:00+00:00,2023-03-22 18:00:00+00:00,1805.48,1772.27,7.734593389955047,-256.8658,-1.8394,trail_stop,68,62
ETHUSDT,2023-03-23 16:00:00+00:00,2023-03-24 09:00:00+00:00,1828.54,1786.82,7.424579382071416,-309.7535,-2.2816,trail_stop,57,61
BTCUSDT,2023-03-23 17:00:00+00:00,2023-03-24 16:00:00+00:00,28297.16,27831.33,0.4794896761142832,-223.3607,-1.6462,trail_stop,57,61
ETHUSDT,2023-03-26 13:00:00+00:00,2023-03-26 14:00:00+00:00,1796.47,1763.63,7.408742322148825,-243.3031,-1.828,trail_stop,64,64
BNBUSDT,2023-03-26 10:00:00+00:00,2023-03-27 14:00:00+00:00,326.7,318.7,40.73946531824518,-325.9157,-2.4487,trail_stop,64,64
ETHUSDT,2023-03-28 19:00:00+00:00,2023-03-30 00:00:00+00:00,1785.85,1785.26,7.29343108842738,-4.3031,-0.033,trail_stop,59,60
BTCUSDT,2023-03-29 06:00:00+00:00,2023-03-30 15:00:00+00:00,28052.3,28300.33,0.4643103741678235,115.1629,0.8842,trail_stop,57,60
BTCUSDT,2023-03-31 14:00:00+00:00,2023-04-02 12:00:00+00:00,28521.78,28265.26,0.45861106137658214,-117.6429,-0.8994,trail_stop,63,63
CAKEUSDT,2023-04-03 08:00:00+00:00,2023-04-03 14:00:00+00:00,3.751,3.7,3471.4962259176787,-177.0463,-1.3596,ema_cross_down,63,63
BTCUSDT,2023-04-04 17:00:00+00:00,2023-04-05 14:00:00+00:00,28226.99,28105.2,0.4581805991236158,-55.8018,-0.4315,trail_stop,62,62
ETHUSDT,2023-04-04 04:00:00+00:00,2023-04-06 05:00:00+00:00,1803.9,1887.76,7.16949896871019,601.2342,4.6488,trail_stop,62,63
BTCUSDT,2023-04-09 04:00:00+00:00,2023-04-09 06:00:00+00:00,28037.39,27880.13,0.4710058737218656,-74.0704,-0.5609,ema_cross_down,61,61
BNBUSDT,2023-04-09 22:00:00+00:00,2023-04-10 13:00:00+00:00,313.1,311.8,42.010555082998934,-54.6137,-0.4152,trail_stop,61,62
BTCUSDT,2023-04-09 21:00:00+00:00,2023-04-12 19:00:00+00:00,28437.19,29798.59,0.4630816259264698,630.4393,4.7874,trail_stop,61,65
BNBUSDT,2023-04-13 10:00:00+00:00,2023-04-14 14:00:00+00:00,324.0,329.2,42.32463851579262,220.0881,1.6049,trail_stop,61,68
ETHUSDT,2023-04-12 15:00:00+00:00,2023-04-14 15:00:00+00:00,1912.19,2058.34,6.858171238408342,1002.3217,7.6431,trail_stop,65,68
ETHUSDT,2023-04-18 09:00:00+00:00,2023-04-18 17:00:00+00:00,2105.37,2075.37,6.6818933998926076,-200.4568,-1.4249,trail_stop,58,58
BTCUSDT,2023-04-18 15:00:00+00:00,2023-04-19 06:00:00+00:00,30184.86,30008.13,0.46496431533568244,-82.1731,-0.5855,trail_stop,58,63
BNBUSDT,2023-04-22 14:00:00+00:00,2023-04-23 15:00:00+00:00,329.6,328.6,42.2528608452939,-42.2529,-0.3034,trail_stop,53,56
BTCUSDT,2023-04-25 21:00:00+00:00,2023-04-26 19:00:00+00:00,28262.89,27884.24,0.4920026403593626,-186.2968,-1.3397,trail_stop,53,56
BNBUSDT,2023-04-30 17:00:00+00:00,2023-05-01 15:00:00+00:00,331.5,330.5,41.66596713212727,-41.666,-0.3017,trail_stop,60,63
BTCUSDT,2023-05-03 21:00:00+00:00,2023-05-04 13:00:00+00:00,28923.52,28761.51,0.4768242288882587,-77.2503,-0.5601,trail_stop,64,64
BTCUSDT,2023-05-17 21:00:00+00:00,2023-05-18 15:00:00+00:00,27364.96,27086.77,0.5025700740681892,-139.81,-1.0166,trail_stop,50,51
BNBUSDT,2023-05-17 23:00:00+00:00,2023-05-18 15:00:00+00:00,314.3,311.4,43.7569518742381,-126.8952,-0.9227,trail_stop,50,51
ETHUSDT,2023-05-22 14:00:00+00:00,2023-05-24 03:00:00+00:00,1819.35,1821.95,3.742945944816246,9.7317,0.1429,trail_stop,49,50
BTCUSDT,2023-05-23 02:00:00+00:00,2023-05-24 03:00:00+00:00,27128.42,26786.0,0.503607318413111,-172.4452,-1.2622,trail_stop,50,50
BNBUSDT,2023-05-28 00:00:00+00:00,2023-05-29 15:00:00+00:00,308.9,313.1,43.82680683116099,184.0726,1.3597,trail_stop,50,52
ETHUSDT,2023-06-02 05:00:00+00:00,2023-06-03 17:00:00+00:00,1893.38,1890.32,7.19883854508396,-22.0284,-0.1616,trail_stop,50,53
CAKEUSDT,2023-06-02 02:00:00+00:00,2023-06-04 17:00:00+00:00,1.679,1.744,8118.008888916657,527.6706,3.8714,trail_stop,50,52
BTCUSDT,2023-06-04 09:00:00+00:00,2023-06-04 23:00:00+00:00,27215.89,27115.21,0.500006006731476,-50.3406,-0.3699,trail_stop,52,52
BTCUSDT,2023-06-06 22:00:00+00:00,2023-06-07 09:00:00+00:00,27152.65,26486.28,0.2551829690293215,-170.0463,-2.4542,trail_stop,44,53
ETHUSDT,2023-06-06 22:00:00+00:00,2023-06-07 09:00:00+00:00,1882.62,1852.0,3.6804526904069905,-112.6955,-1.6265,trail_stop,44,53
BNBUSDT,2023-06-20 23:00:00+00:00,2023-06-21 08:00:00+00:00,247.7,247.1,27.6875591840974,-16.6125,-0.2422,trail_stop,49,59
CAKEUSDT,2023-06-21 01:00:00+00:00,2023-06-21 08:00:00+00:00,1.423,1.411,9651.731365615962,-115.8208,-0.8433,trail_stop,59,59
BNBUSDT,2023-06-24 06:00:00+00:00,2023-06-24 11:00:00+00:00,247.7,244.7,55.10779234498557,-165.3234,-1.2111,ema_cross_down,62,62
CAKEUSDT,2023-06-23 17:00:00+00:00,2023-06-24 15:00:00+00:00,1.441,1.395,9472.727386435063,-435.7455,-3.1922,trail_stop,65,62
CAKEUSDT,2023-06-25 05:00:00+00:00,2023-06-26 05:00:00+00:00,1.459,1.549,9149.873711752873,823.4886,6.1686,trail_stop,64,55
ETHUSDT,2023-06-27 17:00:00+00:00,2023-06-28 02:00:00+00:00,1901.72,1861.21,7.236296648547799,-293.1424,-2.1302,trail_stop,59,62
BTCUSDT,2023-06-27 11:00:00+00:00,2023-06-28 06:00:00+00:00,30729.1,30375.09,0.44782990918954085,-158.5363,-1.152,trail_stop,59,62
BTCUSDT,2023-06-29 12:00:00+00:00,2023-06-30 13:00:00+00:00,30623.93,30135.62,0.4419932628106154,-215.8297,-1.5945,trail_stop,54,56
CAKEUSDT,2023-06-30 04:00:00+00:00,2023-06-30 13:00:00+00:00,1.539,1.526,8795.042716558733,-114.3356,-0.8447,trail_stop,56,56
BTCUSDT,2023-07-01 12:00:00+00:00,2023-07-02 17:00:00+00:00,30564.01,30441.2,0.43745856967213176,-53.7243,-0.4018,trail_stop,60,61
BTCUSDT,2023-07-06 10:00:00+00:00,2023-07-06 12:00:00+00:00,31231.64,30600.31,0.427247046731264,-269.7339,-2.0214,trail_stop,59,59
CAKEUSDT,2023-07-10 11:00:00+00:00,2023-07-11 11:00:00+00:00,1.502,1.499,8772.41785398169,-26.3173,-0.1997,trail_stop,57,56
BNBUSDT,2023-07-10 10:00:00+00:00,2023-07-12 12:00:00+00:00,243.2,247.0,54.312331478485156,206.3869,1.5625,trail_stop,57,57
BNBUSDT,2023-07-13 12:00:00+00:00,2023-07-14 10:00:00+00:00,246.0,254.5,54.06013747396642,459.5112,3.4553,trail_stop,58,63
ETHUSDT,2023-07-13 13:00:00+00:00,2023-07-14 17:00:00+00:00,1886.93,1960.94,7.04784693581412,521.6112,3.9222,trail_stop,58,63
BNBUSDT,2023-07-15 19:00:00+00:00,2023-07-16 03:00:00+00:00,252.0,248.3,54.71966261396785,-202.4628,-1.4683,ema_cross_down,58,58
CAKEUSDT,2023-07-17 14:00:00+00:00,2023-07-17 20:00:00+00:00,1.55,1.534,8831.04748573165,-141.2968,-1.0323,ema_cross_down,57,57
CAKEUSDT,2023-07-17 21:00:00+00:00,2023-07-18 06:00:00+00:00,1.545,1.53,8813.899820710812,-132.2085,-0.9709,trail_stop,57,57
BNBUSDT,2023-07-20 08:00:00+00:00,2023-07-20 14:00:00+00:00,244.5,241.9,55.42483016091155,-144.1046,-1.0634,trail_stop,56,56
CAKEUSDT,2023-07-20 10:00:00+00:00,2023-07-22 12:00:00+00:00,1.548,1.533,8743.37437034535,-131.1506,-0.969,trail_stop,56,55
BTCUSDT,2023-07-31 01:00:00+00:00,2023-07-31 14:00:00+00:00,29451.99,29302.45,0.4554443821064756,-68.1072,-0.5077,trail_stop,52,52
CAKEUSDT,2023-07-31 13:00:00+00:00,2023-08-01 03:00:00+00:00,1.588,1.525,8434.322313944214,-531.3623,-3.9673,trail_stop,52,51
BNBUSDT,2023-08-01 09:00:00+00:00,2023-08-02 06:00:00+00:00,244.9,244.7,53.548422450048,-10.7097,-0.0817,trail_stop,51,53
BTCUSDT,2023-08-02 00:00:00+00:00,2023-08-02 09:00:00+00:00,29822.03,29453.52,0.43974231995664803,-162.0494,-1.2357,trail_stop,53,53
BNBUSDT,2023-08-04 15:00:00+00:00,2023-08-04 19:00:00+00:00,243.1,241.6,53.58958903582122,-80.3844,-0.617,trail_stop,51,51
BNBUSDT,2023-08-05 18:00:00+00:00,2023-08-06 12:00:00+00:00,242.8,243.9,53.49026730984873,58.8393,0.453,trail_stop,50,50
BNBUSDT,2023-08-08 11:00:00+00:00,2023-08-09 14:00:00+00:00,243.9,243.7,53.36964555084743,-10.6739,-0.082,trail_stop,50,53
ETHUSDT,2023-08-08 12:00:00+00:00,2023-08-09 14:00:00+00:00,1845.59,1853.29,7.052951386739032,54.3077,0.4172,trail_stop,50,53
ETHUSDT,2023-08-12 13:00:00+00:00,2023-08-12 19:00:00+00:00,1851.27,1847.43,7.043096602945842,-27.0455,-0.2074,trail_stop,51,51
ETHUSDT,2023-08-13 00:00:00+00:00,2023-08-13 06:00:00+00:00,1851.3,1848.97,7.035678011482684,-16.3931,-0.1259,ema_cross_down,51,51
ETHUSDT,2023-08-13 07:00:00+00:00,2023-08-13 15:00:00+00:00,1850.0,1848.01,7.036191425824063,-14.002,-0.1076,trail_stop,51,51
ETHUSDT,2023-08-13 18:00:00+00:00,2023-08-13 21:00:00+00:00,1854.24,1848.52,7.01632643417563,-40.1334,-0.3085,trail_stop,51,51
BTCUSDT,2023-08-14 14:00:00+00:00,2023-08-14 18:00:00+00:00,29534.0,29330.01,0.4398282126939825,-89.7206,-0.6907,trail_stop,50,50
ETHUSDT,2023-08-14 16:00:00+00:00,2023-08-14 18:00:00+00:00,1853.4,1843.18,7.008679418206581,-71.6287,-0.5514,ema_cross_down,50,50
BNBUSDT,2023-08-28 13:00:00+00:00,2023-08-30 06:00:00+00:00,218.1,224.5,29.594708398265293,189.4061,2.9344,trail_stop,35,42
BTCUSDT,2023-08-29 14:00:00+00:00,2023-08-30 14:00:00+00:00,27492.03,27110.01,0.23819881983346275,-90.9967,-1.3896,trail_stop,35,42
CAKEUSDT,2023-08-31 06:00:00+00:00,2023-08-31 07:00:00+00:00,1.291,1.287,5018.751554462193,-20.075,-0.3098,ema_cross_down,40,40
CAKEUSDT,2023-08-31 12:00:00+00:00,2023-08-31 15:00:00+00:00,1.29,1.277,5018.751554462193,-65.2438,-1.0078,ema_cross_down,40,40
BTCUSDT,2023-09-12 11:00:00+00:00,2023-09-12 23:00:00+00:00,26098.99,25840.1,0.24743787260366112,-64.0592,-0.992,trail_stop,32,32
BTCUSDT,2023-09-18 02:00:00+00:00,2023-09-18 17:00:00+00:00,26663.12,26760.49,0.24160202425652497,23.5248,0.3652,trail_stop,38,38
ETHUSDT,2023-09-18 09:00:00+00:00,2023-09-18 17:00:00+00:00,1638.24,1638.6,3.9398982730602303,1.4184,0.022,trail_stop,38,38
BNBUSDT,2023-09-20 08:00:00+00:00,2023-09-20 09:00:00+00:00,216.9,215.6,29.728444228283433,-38.647,-0.5994,ema_cross_down,42,42
BTCUSDT,2023-09-27 11:00:00+00:00,2023-09-27 14:00:00+00:00,26766.7,26192.91,0.2405390955456027,-138.0189,-2.1437,trail_stop,38,38
BNBUSDT,2023-10-01 22:00:00+00:00,2023-10-02 15:00:00+00:00,219.0,216.2,29.241703547179025,-81.8768,-1.2785,trail_stop,42,47
CAKEUSDT,2023-10-01 22:00:00+00:00,2023-10-03 09:00:00+00:00,1.191,1.214,5376.937931849039,123.6696,1.9312,trail_stop,42,44
BTCUSDT,2023-10-04 20:00:00+00:00,2023-10-05 15:00:00+00:00,27648.98,27555.0,0.23199341449331265,-21.8027,-0.3399,trail_stop,44,45
